total years;R;Pn;battery sc./base sc. cost ratio;battery sc. tot. cost;base sc. tot. cost
5;5;1;4533.33;2.24322e+09;4.94828e+07
5;5;2;4533.33;4.48643e+09;9.89656e+07
5;5;4;4533.33;8.97287e+09;1.97931e+08
5;5;8;4533.33;1.79457e+10;3.95862e+08
5;5;16;4533.33;3.58915e+10;7.91725e+08
5;5;32;4533.33;7.17829e+10;1.58345e+09
5;5;64;4533.33;1.43566e+11;3.1669e+09
5;5;128;4533.33;2.87132e+11;6.3338e+09
5;5;256;4533.33;5.74263e+11;1.26676e+10
5;5;512;4533.33;1.14853e+12;2.53352e+10
5;5;1024;4533.33;2.29705e+12;5.06704e+10
5;10;1;2308.31;1.14222e+09;4.94828e+07
5;10;2;2308.31;2.28443e+09;9.89656e+07
5;10;4;2347.34;4.56582e+09;1.94511e+08
5;10;8;2347.34;9.13164e+09;3.89021e+08
5;10;16;2347.34;1.82633e+10;7.78042e+08
5;10;32;2347.34;3.65266e+10;1.55608e+09
5;10;64;2347.34;7.30531e+10;3.11217e+09
5;10;128;2347.34;1.46106e+11;6.22434e+09
5;10;256;2347.34;2.92213e+11;1.24487e+10
5;10;512;2347.34;5.84425e+11;2.48974e+10
5;10;1024;2347.34;1.16885e+12;4.97947e+10
5;15;1;1592.62;7.74455e+08;4.86276e+07
5;15;2;1592.62;1.54891e+09;9.72553e+07
5;15;4;1592.62;3.09782e+09;1.94511e+08
5;15;8;1592.62;6.19564e+09;3.89021e+08
5;15;16;1592.62;1.23913e+10;7.78042e+08
5;15;32;1592.62;2.47826e+10;1.55608e+09
5;15;64;1592.62;4.95651e+10;3.11217e+09
5;15;128;1592.62;9.91303e+10;6.22434e+09
5;15;256;1592.62;1.98261e+11;1.24487e+10
5;15;512;1592.62;3.96521e+11;2.48974e+10
5;15;1024;1592.62;7.93042e+11;4.97947e+10
5;20;1;1215.27;5.90955e+08;4.86276e+07
5;20;2;1215.27;1.18191e+09;9.72553e+07
5;20;4;1215.27;2.36382e+09;1.94511e+08
5;20;8;1215.27;4.72764e+09;3.89021e+08
5;20;16;1215.27;9.45529e+09;7.78042e+08
5;20;32;1215.27;1.89106e+10;1.55608e+09
5;20;64;1215.27;3.78211e+10;3.11217e+09
5;20;128;1215.27;7.56423e+10;6.22434e+09
5;20;256;1215.27;1.51285e+11;1.24487e+10
5;20;512;1215.27;3.02569e+11;2.48974e+10
5;20;1024;1215.27;6.05138e+11;4.97947e+10
5;25;1;988.852;4.80855e+08;4.86276e+07
5;25;2;988.852;9.61711e+08;9.72553e+07
5;25;4;988.852;1.92342e+09;1.94511e+08
5;25;8;988.852;3.84684e+09;3.89021e+08
5;25;16;988.852;7.69369e+09;7.78042e+08
5;25;32;988.852;1.53874e+10;1.55608e+09
5;25;64;988.852;3.07747e+10;3.11217e+09
5;25;128;988.852;6.15495e+10;6.22434e+09
5;25;256;988.852;1.23099e+11;1.24487e+10
5;25;512;988.852;2.46198e+11;2.48974e+10
5;25;1024;988.852;4.92396e+11;4.97947e+10
5;30;1;837.909;4.07455e+08;4.86276e+07
5;30;2;837.909;8.14911e+08;9.72553e+07
5;30;4;837.909;1.62982e+09;1.94511e+08
5;30;8;837.909;3.25964e+09;3.89021e+08
5;30;16;837.909;6.51929e+09;7.78042e+08
5;30;32;837.909;1.30386e+10;1.55608e+09
5;30;64;837.909;2.60771e+10;3.11217e+09
5;30;128;837.909;5.21543e+10;6.22434e+09
5;30;256;837.909;1.04309e+11;1.24487e+10
5;30;512;837.909;2.08617e+11;2.48974e+10
5;30;1024;837.909;4.17234e+11;4.97947e+10
5;35;1;730.093;3.55027e+08;4.86276e+07
5;35;2;730.093;7.10054e+08;9.72553e+07
5;35;4;730.093;1.42011e+09;1.94511e+08
5;35;8;730.093;2.84022e+09;3.89021e+08
5;35;16;730.093;5.68043e+09;7.78042e+08
5;35;32;730.093;1.13609e+10;1.55608e+09
5;35;64;730.093;2.27217e+10;3.11217e+09
5;35;128;730.093;4.54434e+10;6.22434e+09
5;35;256;730.093;9.08869e+10;1.24487e+10
5;35;512;730.093;1.81774e+11;2.48974e+10
5;35;1024;730.093;3.63548e+11;4.97947e+10
5;40;1;649.23;3.15705e+08;4.86276e+07
5;40;2;649.23;6.31411e+08;9.72553e+07
5;40;4;649.23;1.26282e+09;1.94511e+08
5;40;8;649.23;2.52564e+09;3.89021e+08
5;40;16;649.23;5.05129e+09;7.78042e+08
5;40;32;649.23;1.01026e+10;1.55608e+09
5;40;64;649.23;2.02051e+10;3.11217e+09
5;40;128;649.23;4.04103e+10;6.22434e+09
5;40;256;649.23;8.08206e+10;1.24487e+10
5;40;512;649.23;1.61641e+11;2.48974e+10
5;40;1024;649.23;3.23282e+11;4.97947e+10
5;45;1;617.987;2.82772e+08;4.5757e+07
5;45;2;617.987;5.65544e+08;9.15139e+07
5;45;4;617.987;1.13109e+09;1.83028e+08
5;45;8;617.987;2.26218e+09;3.66056e+08
5;45;16;617.987;4.52435e+09;7.32111e+08
5;45;32;617.987;9.0487e+09;1.46422e+09
5;45;64;617.987;1.80974e+10;2.92845e+09
5;45;128;617.987;3.61948e+10;5.85689e+09
5;45;256;617.987;7.23896e+10;1.17138e+10
5;45;512;617.987;1.44779e+11;2.34276e+10
5;45;1024;617.987;2.89558e+11;4.68551e+10
5;50;1;564.516;2.58305e+08;4.5757e+07
5;50;2;564.516;5.16611e+08;9.15139e+07
5;50;4;564.516;1.03322e+09;1.83028e+08
5;50;8;564.516;2.06644e+09;3.66056e+08
5;50;16;564.516;4.13288e+09;7.32111e+08
5;50;32;564.516;8.26577e+09;1.46422e+09
5;50;64;564.516;1.65315e+10;2.92845e+09
5;50;128;564.516;3.30631e+10;5.85689e+09
5;50;256;564.516;6.61262e+10;1.17138e+10
5;50;512;564.516;1.32252e+11;2.34276e+10
5;50;1024;564.516;2.64505e+11;4.68551e+10
5;55;1;520.767;2.38287e+08;4.5757e+07
5;55;2;520.767;4.76574e+08;9.15139e+07
5;55;4;520.767;9.53148e+08;1.83028e+08
5;55;8;520.767;1.9063e+09;3.66056e+08
5;55;16;520.767;3.81259e+09;7.32111e+08
5;55;32;520.767;7.62519e+09;1.46422e+09
5;55;64;520.767;1.52504e+10;2.92845e+09
5;55;128;520.767;3.05007e+10;5.85689e+09
5;55;256;520.767;6.10015e+10;1.17138e+10
5;55;512;520.767;1.22003e+11;2.34276e+10
5;55;1024;520.767;2.44006e+11;4.68551e+10
5;60;1;484.309;2.21605e+08;4.5757e+07
5;60;2;484.309;4.43211e+08;9.15139e+07
5;60;4;484.309;8.86421e+08;1.83028e+08
5;60;8;484.309;1.77284e+09;3.66056e+08
5;60;16;484.309;3.54568e+09;7.32111e+08
5;60;32;484.309;7.09137e+09;1.46422e+09
5;60;64;484.309;1.41827e+10;2.92845e+09
5;60;128;484.309;2.83655e+10;5.85689e+09
5;60;256;484.309;5.6731e+10;1.17138e+10
5;60;512;484.309;1.13462e+11;2.34276e+10
5;60;1024;484.309;2.26924e+11;4.68551e+10
5;65;1;453.461;2.0749e+08;4.5757e+07
5;65;2;453.461;4.1498e+08;9.15139e+07
5;65;4;453.461;8.2996e+08;1.83028e+08
5;65;8;453.461;1.65992e+09;3.66056e+08
5;65;16;453.461;3.31984e+09;7.32111e+08
5;65;32;453.461;6.63968e+09;1.46422e+09
5;65;64;453.461;1.32794e+10;2.92845e+09
5;65;128;453.461;2.65587e+10;5.85689e+09
5;65;256;453.461;5.31174e+10;1.17138e+10
5;65;512;453.461;1.06235e+11;2.34276e+10
5;65;1024;453.461;2.1247e+11;4.68551e+10
5;70;1;427.019;1.95391e+08;4.5757e+07
5;70;2;427.019;3.90782e+08;9.15139e+07
5;70;4;427.019;7.81564e+08;1.83028e+08
5;70;8;427.019;1.56313e+09;3.66056e+08
5;70;16;427.019;3.12626e+09;7.32111e+08
5;70;32;427.019;6.25251e+09;1.46422e+09
5;70;64;427.019;1.2505e+10;2.92845e+09
5;70;128;427.019;2.501e+10;5.85689e+09
5;70;256;427.019;5.00201e+10;1.17138e+10
5;70;512;427.019;1.0004e+11;2.34276e+10
5;70;1024;427.019;2.0008e+11;4.68551e+10
5;75;1;404.103;1.84905e+08;4.5757e+07
5;75;2;404.103;3.69811e+08;9.15139e+07
5;75;4;404.103;7.39621e+08;1.83028e+08
5;75;8;404.103;1.47924e+09;3.66056e+08
5;75;16;404.103;2.95848e+09;7.32111e+08
5;75;32;404.103;5.91697e+09;1.46422e+09
5;75;64;404.103;1.18339e+10;2.92845e+09
5;75;128;404.103;2.36679e+10;5.85689e+09
5;75;256;404.103;4.73358e+10;1.17138e+10
5;75;512;402.611;9.47501e+10;2.35339e+10
5;75;1024;402.611;1.895e+11;4.70678e+10
5;80;1;382.65;1.75884e+08;4.59646e+07
5;80;2;382.65;3.51768e+08;9.19292e+07
5;80;4;382.65;7.03535e+08;1.83858e+08
5;80;8;382.65;1.40707e+09;3.67717e+08
5;80;16;382.65;2.81414e+09;7.35434e+08
5;80;32;382.65;5.62828e+09;1.47087e+09
5;80;64;382.65;1.12566e+10;2.94173e+09
5;80;128;382.65;2.25131e+10;5.88347e+09
5;80;256;382.65;4.50262e+10;1.17669e+10
5;80;512;382.65;9.00525e+10;2.35339e+10
5;80;1024;382.65;1.80105e+11;4.70678e+10
5;85;1;365.038;1.67788e+08;4.59646e+07
5;85;2;365.038;3.35576e+08;9.19292e+07
5;85;4;365.038;6.71153e+08;1.83858e+08
5;85;8;365.038;1.34231e+09;3.67717e+08
5;85;16;365.038;2.68461e+09;7.35434e+08
5;85;32;365.038;5.36922e+09;1.47087e+09
5;85;64;365.038;1.07384e+10;2.94173e+09
5;85;128;365.038;2.14769e+10;5.88347e+09
5;85;256;365.038;4.29538e+10;1.17669e+10
5;85;512;365.038;8.59075e+10;2.35339e+10
5;85;1024;365.038;1.71815e+11;4.70678e+10
5;90;1;349.382;1.60592e+08;4.59646e+07
5;90;2;349.382;3.21184e+08;9.19292e+07
5;90;4;349.382;6.42368e+08;1.83858e+08
5;90;8;349.382;1.28474e+09;3.67717e+08
5;90;16;349.382;2.56947e+09;7.35434e+08
5;90;32;349.382;5.13895e+09;1.47087e+09
5;90;64;349.382;1.02779e+10;2.94173e+09
5;90;128;349.382;2.05558e+10;5.88347e+09
5;90;256;349.382;4.11116e+10;1.17669e+10
5;90;512;349.382;8.22232e+10;2.35339e+10
5;90;1024;349.382;1.64446e+11;4.70678e+10
5;95;1;335.374;1.54153e+08;4.59646e+07
5;95;2;335.374;3.08307e+08;9.19292e+07
5;95;4;335.374;6.16614e+08;1.83858e+08
5;95;8;335.374;1.23323e+09;3.67717e+08
5;95;16;335.374;2.46646e+09;7.35434e+08
5;95;32;335.374;4.93291e+09;1.47087e+09
5;95;64;335.374;9.86582e+09;2.94173e+09
5;95;128;335.374;1.97316e+10;5.88347e+09
5;95;256;335.374;3.94633e+10;1.17669e+10
5;95;512;335.374;7.89266e+10;2.35339e+10
5;95;1024;335.374;1.57853e+11;4.70678e+10
5;100;1;322.767;1.48359e+08;4.59646e+07
5;100;2;322.767;2.96718e+08;9.19292e+07
5;100;4;322.767;5.93435e+08;1.83858e+08
5;100;8;322.767;1.18687e+09;3.67717e+08
5;100;16;322.767;2.37374e+09;7.35434e+08
5;100;32;322.767;4.74748e+09;1.47087e+09
5;100;64;322.767;9.49496e+09;2.94173e+09
5;100;128;322.767;1.89899e+10;5.88347e+09
5;100;256;322.767;3.79798e+10;1.17669e+10
5;100;512;322.767;7.59597e+10;2.35339e+10
5;100;1024;322.767;1.51919e+11;4.70678e+10
10;5;1;2314.1;2.32701e+09;1.00558e+08
10;5;2;2314.1;4.65403e+09;2.01116e+08
10;5;4;2314.1;9.30806e+09;4.02232e+08
10;5;8;2314.1;1.86161e+10;8.04464e+08
10;5;16;2314.1;3.72322e+10;1.60893e+09
10;5;32;2314.1;7.44644e+10;3.21786e+09
10;5;64;2314.1;1.48929e+11;6.43571e+09
10;5;128;2285.34;2.97988e+11;1.30391e+10
10;5;256;2285.34;5.95977e+11;2.60782e+10
10;5;512;2285.34;1.19195e+12;5.21564e+10
10;5;1024;2285.34;2.38391e+12;1.04313e+11
10;10;1;1183.92;1.20603e+09;1.01868e+08
10;10;2;1183.92;2.41207e+09;2.03736e+08
10;10;4;1183.92;4.82413e+09;4.07472e+08
10;10;8;1183.92;9.64827e+09;8.14943e+08
10;10;16;1183.92;1.92965e+10;1.62989e+09
10;10;32;1183.92;3.85931e+10;3.25977e+09
10;10;64;1183.92;7.71861e+10;6.51955e+09
10;10;128;1183.92;1.54372e+11;1.30391e+10
10;10;256;1183.92;3.08745e+11;2.60782e+10
10;10;512;1183.92;6.17489e+11;5.21564e+10
10;10;1024;1183.92;1.23498e+12;1.04313e+11
10;15;1;816.777;8.32033e+08;1.01868e+08
10;15;2;816.777;1.66407e+09;2.03736e+08
10;15;4;816.777;3.32813e+09;4.07472e+08
10;15;8;816.777;6.65627e+09;8.14943e+08
10;15;16;816.777;1.33125e+10;1.62989e+09
10;15;32;816.777;2.66251e+10;3.25977e+09
10;15;64;816.777;5.32501e+10;6.51955e+09
10;15;128;816.777;1.065e+11;1.30391e+10
10;15;256;816.777;2.13001e+11;2.60782e+10
10;15;512;816.777;4.26001e+11;5.21564e+10
10;15;1024;816.777;8.52002e+11;1.04313e+11
10;20;1;633.206;6.45033e+08;1.01868e+08
10;20;2;633.206;1.29007e+09;2.03736e+08
10;20;4;633.206;2.58013e+09;4.07472e+08
10;20;8;633.206;5.16027e+09;8.14943e+08
10;20;16;633.206;1.03205e+10;1.62989e+09
10;20;32;633.206;2.06411e+10;3.25977e+09
10;20;64;633.206;4.12821e+10;6.51955e+09
10;20;128;633.206;8.25643e+10;1.30391e+10
10;20;256;633.206;1.65129e+11;2.60782e+10
10;20;512;642.203;3.296e+11;5.13233e+10
10;20;1024;642.203;6.592e+11;1.02647e+11
10;25;1;530.273;5.3155e+08;1.00241e+08
10;25;2;530.273;1.0631e+09;2.00482e+08
10;25;4;530.273;2.1262e+09;4.00964e+08
10;25;8;530.273;4.2524e+09;8.01927e+08
10;25;16;530.273;8.5048e+09;1.60385e+09
10;25;32;530.273;1.70096e+10;3.20771e+09
10;25;64;530.273;3.40192e+10;6.41542e+09
10;25;128;530.273;6.80384e+10;1.28308e+10
10;25;256;530.273;1.36077e+11;2.56617e+10
10;25;512;530.273;2.72154e+11;5.13233e+10
10;25;1024;530.273;5.44307e+11;1.02647e+11
10;30;1;455.653;4.5675e+08;1.00241e+08
10;30;2;455.653;9.135e+08;2.00482e+08
10;30;4;455.653;1.827e+09;4.00964e+08
10;30;8;455.653;3.654e+09;8.01927e+08
10;30;16;455.653;7.308e+09;1.60385e+09
10;30;32;455.653;1.4616e+10;3.20771e+09
10;30;64;455.653;2.9232e+10;6.41542e+09
10;30;128;455.653;5.8464e+10;1.28308e+10
10;30;256;455.653;1.16928e+11;2.56617e+10
10;30;512;455.653;2.33856e+11;5.13233e+10
10;30;1024;455.653;4.67712e+11;1.02647e+11
10;35;1;402.352;4.03322e+08;1.00241e+08
10;35;2;402.352;8.06643e+08;2.00482e+08
10;35;4;402.352;1.61329e+09;4.00964e+08
10;35;8;402.352;3.22657e+09;8.01927e+08
10;35;16;402.352;6.45315e+09;1.60385e+09
10;35;32;402.352;1.29063e+10;3.20771e+09
10;35;64;402.352;2.58126e+10;6.41542e+09
10;35;128;402.352;5.16252e+10;1.28308e+10
10;35;256;402.352;1.0325e+11;2.56617e+10
10;35;512;402.352;2.06501e+11;5.13233e+10
10;35;1024;402.352;4.13001e+11;1.02647e+11
10;40;1;362.377;3.6325e+08;1.00241e+08
10;40;2;356.875;7.29531e+08;2.04422e+08
10;40;4;356.875;1.45906e+09;4.08844e+08
10;40;8;356.875;2.91812e+09;8.17687e+08
10;40;16;356.875;5.83625e+09;1.63537e+09
10;40;32;356.875;1.16725e+10;3.27075e+09
10;40;64;356.875;2.3345e+10;6.5415e+09
10;40;128;356.875;4.669e+10;1.3083e+10
10;40;256;356.875;9.338e+10;2.6166e+10
10;40;512;356.875;1.8676e+11;5.2332e+10
10;40;1024;356.875;3.7352e+11;1.04664e+11
10;45;1;326.383;3.33599e+08;1.02211e+08
10;45;2;326.383;6.67198e+08;2.04422e+08
10;45;4;326.383;1.3344e+09;4.08844e+08
10;45;8;326.383;2.66879e+09;8.17687e+08
10;45;16;326.383;5.33758e+09;1.63537e+09
10;45;32;326.383;1.06752e+10;3.27075e+09
10;45;64;326.383;2.13503e+10;6.5415e+09
10;45;128;326.383;4.27006e+10;1.3083e+10
10;45;256;326.383;8.54013e+10;2.6166e+10
10;45;512;326.383;1.70803e+11;5.2332e+10
10;45;1024;326.383;3.41605e+11;1.04664e+11
10;50;1;301.989;3.08665e+08;1.02211e+08
10;50;2;301.989;6.17331e+08;2.04422e+08
10;50;4;301.989;1.23466e+09;4.08844e+08
10;50;8;301.989;2.46932e+09;8.17687e+08
10;50;16;301.989;4.93865e+09;1.63537e+09
10;50;32;301.989;9.8773e+09;3.27075e+09
10;50;64;301.989;1.97546e+10;6.5415e+09
10;50;128;301.989;3.95092e+10;1.3083e+10
10;50;256;301.989;7.90184e+10;2.6166e+10
10;50;512;301.989;1.58037e+11;5.2332e+10
10;50;1024;301.989;3.16073e+11;1.04664e+11
10;55;1;282.03;2.88265e+08;1.02211e+08
10;55;2;282.03;5.76531e+08;2.04422e+08
10;55;4;282.03;1.15306e+09;4.08844e+08
10;55;8;290.563;2.27932e+09;7.84449e+08
10;55;16;290.563;4.55863e+09;1.5689e+09
10;55;32;290.563;9.11727e+09;3.1378e+09
10;55;64;290.563;1.82345e+10;6.27559e+09
10;55;128;290.563;3.64691e+10;1.25512e+10
10;55;256;290.563;7.29381e+10;2.51024e+10
10;55;512;290.563;1.45876e+11;5.02047e+10
10;55;1024;290.563;2.91753e+11;1.00409e+11
10;60;1;273.226;2.67915e+08;9.80561e+07
10;60;2;273.226;5.35829e+08;1.96112e+08
10;60;4;273.226;1.07166e+09;3.92224e+08
10;60;8;273.226;2.14332e+09;7.84449e+08
10;60;16;273.226;4.28663e+09;1.5689e+09
10;60;32;273.226;8.57327e+09;3.1378e+09
10;60;64;273.226;1.71465e+10;6.27559e+09
10;60;128;273.226;3.42931e+10;1.25512e+10
10;60;256;273.226;6.85861e+10;2.51024e+10
10;60;512;273.226;1.37172e+11;5.02047e+10
10;60;1024;273.226;2.74345e+11;1.00409e+11
10;65;1;306.442;3.00485e+08;9.80561e+07
10;65;2;306.442;6.0097e+08;1.96112e+08
10;65;4;306.442;1.20194e+09;3.92224e+08
10;65;8;306.442;2.40388e+09;7.84449e+08
10;65;16;306.442;4.80776e+09;1.5689e+09
10;65;32;306.442;9.61552e+09;3.1378e+09
10;65;64;306.442;1.9231e+10;6.27559e+09
10;65;128;306.442;3.84621e+10;1.25512e+10
10;65;256;306.442;7.69242e+10;2.51024e+10
10;65;512;306.442;1.53848e+11;5.02047e+10
10;65;1024;306.442;3.07697e+11;1.00409e+11
10;70;1;290.447;2.84801e+08;9.80561e+07
10;70;2;290.447;5.69603e+08;1.96112e+08
10;70;4;290.447;1.13921e+09;3.92224e+08
10;70;8;290.447;2.27841e+09;7.84449e+08
10;70;16;290.447;4.55682e+09;1.5689e+09
10;70;32;290.447;9.11365e+09;3.1378e+09
10;70;64;290.447;1.82273e+10;6.27559e+09
10;70;128;286.796;3.673e+10;1.2807e+10
10;70;256;286.796;7.34599e+10;2.5614e+10
10;70;512;286.796;1.4692e+11;5.1228e+10
10;70;1024;286.796;2.9384e+11;1.02456e+11
10;75;1;279.197;2.7935e+08;1.00055e+08
10;75;2;279.197;5.58699e+08;2.00109e+08
10;75;4;279.197;1.1174e+09;4.00219e+08
10;75;8;279.197;2.2348e+09;8.00438e+08
10;75;16;279.197;4.46959e+09;1.60088e+09
10;75;32;279.197;8.93919e+09;3.20175e+09
10;75;64;279.197;1.78784e+10;6.4035e+09
10;75;128;279.197;3.57567e+10;1.2807e+10
10;75;256;279.197;7.15135e+10;2.5614e+10
10;75;512;279.197;1.43027e+11;5.1228e+10
10;75;1024;279.197;2.86054e+11;1.02456e+11
10;80;1;266.909;2.67055e+08;1.00055e+08
10;80;2;266.909;5.34109e+08;2.00109e+08
10;80;4;266.909;1.06822e+09;4.00219e+08
10;80;8;266.909;2.13644e+09;8.00438e+08
10;80;16;266.909;4.27287e+09;1.60088e+09
10;80;32;266.909;8.54575e+09;3.20175e+09
10;80;64;266.909;1.70915e+10;6.4035e+09
10;80;128;266.909;3.4183e+10;1.2807e+10
10;80;256;266.909;6.8366e+10;2.5614e+10
10;80;512;266.909;1.36732e+11;5.1228e+10
10;80;1024;266.909;2.73464e+11;1.02456e+11
10;85;1;256.066;2.56206e+08;1.00055e+08
10;85;2;256.066;5.12412e+08;2.00109e+08
10;85;4;256.066;1.02482e+09;4.00219e+08
10;85;8;256.066;2.04965e+09;8.00438e+08
10;85;16;256.066;4.0993e+09;1.60088e+09
10;85;32;256.066;8.19859e+09;3.20175e+09
10;85;64;256.066;1.63972e+10;6.4035e+09
10;85;128;256.066;3.27944e+10;1.2807e+10
10;85;256;256.066;6.55888e+10;2.5614e+10
10;85;512;256.066;1.31178e+11;5.1228e+10
10;85;1024;256.066;2.62355e+11;1.02456e+11
10;90;1;250.995;2.51132e+08;1.00055e+08
10;90;2;245.802;5.05011e+08;2.05454e+08
10;90;4;245.802;1.01002e+09;4.10909e+08
10;90;8;245.802;2.02004e+09;8.21818e+08
10;90;16;245.802;4.04009e+09;1.64364e+09
10;90;32;245.802;8.08018e+09;3.28727e+09
10;90;64;245.802;1.61604e+10;6.57454e+09
10;90;128;245.802;3.23207e+10;1.31491e+10
10;90;256;245.802;6.46414e+10;2.62982e+10
10;90;512;245.802;1.29283e+11;5.25963e+10
10;90;1024;245.802;2.58566e+11;1.05193e+11
10;95;1;237.217;2.43686e+08;1.02727e+08
10;95;2;237.217;4.87372e+08;2.05454e+08
10;95;4;237.217;9.74744e+08;4.10909e+08
10;95;8;237.217;1.94949e+09;8.21818e+08
10;95;16;237.217;3.89897e+09;1.64364e+09
10;95;32;237.217;7.79795e+09;3.28727e+09
10;95;64;237.217;1.55959e+10;6.57454e+09
10;95;128;237.217;3.11918e+10;1.31491e+10
10;95;256;237.217;6.23836e+10;2.62982e+10
10;95;512;237.217;1.24767e+11;5.25963e+10
10;95;1024;237.217;2.49534e+11;1.05193e+11
10;100;1;229.49;2.35748e+08;1.02727e+08
10;100;2;229.49;4.71496e+08;2.05454e+08
10;100;4;229.49;9.42993e+08;4.10909e+08
10;100;8;229.49;1.88599e+09;8.21818e+08
10;100;16;229.49;3.77197e+09;1.64364e+09
10;100;32;229.49;7.54394e+09;3.28727e+09
10;100;64;229.49;1.50879e+10;6.57454e+09
10;100;128;229.49;3.01758e+10;1.31491e+10
10;100;256;229.49;6.03515e+10;2.62982e+10
10;100;512;229.49;1.20703e+11;5.25963e+10
10;100;1024;229.49;2.41406e+11;1.05193e+11
15;5;1;1707.83;2.80784e+09;1.6441e+08
15;5;2;1707.83;5.61568e+09;3.28819e+08
15;5;4;1707.83;1.12314e+10;6.57638e+08
15;5;8;1652.43;2.24242e+10;1.35705e+09
15;5;16;1652.43;4.48485e+10;2.71409e+09
15;5;32;1652.43;8.9697e+10;5.42818e+09
15;5;64;1652.43;1.79394e+11;1.08564e+10
15;5;128;1652.43;3.58788e+11;2.17127e+10
15;5;256;1652.43;7.17576e+11;4.34255e+10
15;5;512;1652.43;1.43515e+12;8.6851e+10
15;5;1024;1652.43;2.8703e+12;1.73702e+11
15;10;1;886.038;1.50299e+09;1.69631e+08
15;10;2;886.038;3.00599e+09;3.39262e+08
15;10;4;886.038;6.01197e+09;6.78523e+08
15;10;8;886.038;1.20239e+10;1.35705e+09
15;10;16;886.038;2.40479e+10;2.71409e+09
15;10;32;886.038;4.80958e+10;5.42818e+09
15;10;64;886.038;9.61915e+10;1.08564e+10
15;10;128;886.038;1.92383e+11;2.17127e+10
15;10;256;886.038;3.84766e+11;4.34255e+10
15;10;512;886.038;7.69532e+11;8.6851e+10
15;10;1024;886.038;1.53906e+12;1.73702e+11
15;15;1;618.105;1.0485e+09;1.69631e+08
15;15;2;618.105;2.09699e+09;3.39262e+08
15;15;4;618.105;4.19398e+09;6.78523e+08
15;15;8;618.105;8.38797e+09;1.35705e+09
15;15;16;618.105;1.67759e+10;2.71409e+09
15;15;32;618.105;3.35519e+10;5.42818e+09
15;15;64;600.013;6.67507e+10;1.11249e+10
15;15;128;600.013;1.33501e+11;2.22497e+10
15;15;256;600.013;2.67003e+11;4.44995e+10
15;15;512;600.013;5.34006e+11;8.8999e+10
15;15;1024;600.013;1.06801e+12;1.77998e+11
15;20;1;470.548;8.17935e+08;1.73826e+08
15;20;2;470.548;1.63587e+09;3.47652e+08
15;20;4;470.548;3.27174e+09;6.95305e+08
15;20;8;470.548;6.54348e+09;1.39061e+09
15;20;16;470.548;1.3087e+10;2.78122e+09
15;20;32;470.548;2.61739e+10;5.56244e+09
15;20;64;470.548;5.23478e+10;1.11249e+10
15;20;128;470.548;1.04696e+11;2.22497e+10
15;20;256;470.548;2.09391e+11;4.44995e+10
15;20;512;470.548;4.18783e+11;8.8999e+10
15;20;1024;470.548;8.37565e+11;1.77998e+11
15;25;1;392.868;6.82907e+08;1.73826e+08
15;25;2;392.868;1.36581e+09;3.47652e+08
15;25;4;392.868;2.73163e+09;6.95305e+08
15;25;8;392.868;5.46326e+09;1.39061e+09
15;25;16;392.868;1.09265e+10;2.78122e+09
15;25;32;392.868;2.1853e+10;5.56244e+09
15;25;64;392.868;4.37061e+10;1.11249e+10
15;25;128;392.868;8.74122e+10;2.22497e+10
15;25;256;392.868;1.74824e+11;4.44995e+10
15;25;512;407.945;3.50242e+11;8.58552e+10
15;25;1024;407.945;7.00484e+11;1.7171e+11
15;30;1;353.699;5.93103e+08;1.67686e+08
15;30;2;353.699;1.18621e+09;3.35372e+08
15;30;4;353.699;2.37241e+09;6.70743e+08
15;30;8;353.699;4.74482e+09;1.34149e+09
15;30;16;353.699;9.48964e+09;2.68297e+09
15;30;32;353.699;1.89793e+10;5.36595e+09
15;30;64;353.699;3.79586e+10;1.07319e+10
15;30;128;353.699;7.59171e+10;2.14638e+10
15;30;256;353.699;1.51834e+11;4.29276e+10
15;30;512;353.699;3.03668e+11;8.58552e+10
15;30;1024;353.699;6.07337e+11;1.7171e+11
15;35;1;314.951;5.28129e+08;1.67686e+08
15;35;2;314.951;1.05626e+09;3.35372e+08
15;35;4;314.951;2.11251e+09;6.70743e+08
15;35;8;314.951;4.22503e+09;1.34149e+09
15;35;16;314.951;8.45006e+09;2.68297e+09
15;35;32;314.951;1.69001e+10;5.36595e+09
15;35;64;314.951;3.38002e+10;1.07319e+10
15;35;128;314.951;6.76005e+10;2.14638e+10
15;35;256;314.951;1.35201e+11;4.29276e+10
15;35;512;314.951;2.70402e+11;8.58552e+10
15;35;1024;314.951;5.40804e+11;1.7171e+11
15;40;1;290.146;4.86534e+08;1.67686e+08
15;40;2;293.032;9.55566e+08;3.26096e+08
15;40;4;293.032;1.91113e+09;6.52191e+08
15;40;8;293.032;3.82226e+09;1.30438e+09
15;40;16;293.032;7.64453e+09;2.60877e+09
15;40;32;293.032;1.52891e+10;5.21753e+09
15;40;64;293.032;3.05781e+10;1.04351e+10
15;40;128;293.032;6.11562e+10;2.08701e+10
15;40;256;293.032;1.22312e+11;4.17402e+10
15;40;512;293.032;2.44625e+11;8.34805e+10
15;40;1024;293.032;4.8925e+11;1.66961e+11
15;45;1;269.609;4.39591e+08;1.63048e+08
15;45;2;269.609;8.79183e+08;3.26096e+08
15;45;4;269.609;1.75837e+09;6.52191e+08
15;45;8;269.609;3.51673e+09;1.30438e+09
