total years;R;Pn;battery sc./base sc. cost ratio;battery sc. tot. cost;base sc. tot. cost
15;45;4;247.153;1.8904e+09;7.64872e+08
15;45;8;244.305;3.74794e+09;1.53413e+09
15;45;16;244.305;7.49588e+09;3.06825e+09
15;45;32;244.305;1.49918e+10;6.1365e+09
15;45;64;244.305;2.99835e+10;1.2273e+10
15;45;128;244.305;5.9967e+10;2.4546e+10
15;45;256;244.305;1.19934e+11;4.9092e+10
15;45;512;244.305;2.39868e+11;9.81841e+10
15;45;1024;244.305;4.79736e+11;1.96368e+11
15;50;1;228.093;4.37405e+08;1.91766e+08
15;50;2;228.093;8.7481e+08;3.83532e+08
15;50;4;228.093;1.74962e+09;7.67063e+08
15;50;8;228.093;3.49924e+09;1.53413e+09
15;50;16;228.093;6.99848e+09;3.06825e+09
15;50;32;228.093;1.3997e+10;6.1365e+09
15;50;64;228.093;2.79939e+10;1.2273e+10
15;50;128;228.093;5.59878e+10;2.4546e+10
15;50;256;228.093;1.11976e+11;4.9092e+10
15;50;512;228.093;2.23951e+11;9.81841e+10
15;50;1024;228.093;4.47902e+11;1.96368e+11
15;55;1;214.829;4.11969e+08;1.91766e+08
15;55;2;214.829;8.23939e+08;3.83532e+08
15;55;4;214.829;1.64788e+09;7.67063e+08
15;55;8;214.829;3.29576e+09;1.53413e+09
15;55;16;214.829;6.59151e+09;3.06825e+09
15;55;32;214.829;1.3183e+10;6.1365e+09
15;55;64;223.53;2.60477e+10;1.16529e+10
15;55;128;223.53;5.20955e+10;2.33058e+10
15;55;256;223.53;1.04191e+11;4.66116e+10
15;55;512;223.53;2.08382e+11;9.32233e+10
15;55;1024;223.53;4.16764e+11;1.86447e+11
15;60;1;215.152;3.91742e+08;1.82077e+08
15;60;2;215.152;7.83484e+08;3.64153e+08
15;60;4;215.152;1.56697e+09;7.28307e+08
15;60;8;215.152;3.13394e+09;1.45661e+09
15;60;16;215.152;6.26787e+09;2.91323e+09
15;60;32;215.152;1.25357e+10;5.82645e+09
15;60;64;215.152;2.50715e+10;1.16529e+10
15;60;128;215.152;5.0143e+10;2.33058e+10
15;60;256;215.152;1.00286e+11;4.66116e+10
15;60;512;215.152;2.00572e+11;9.32233e+10
15;60;1024;215.152;4.01144e+11;1.86447e+11
15;65;1;204.924;3.73119e+08;1.82077e+08
15;65;2;204.924;7.46239e+08;3.64153e+08
15;65;4;204.924;1.49248e+09;7.28307e+08
15;65;8;204.924;2.98496e+09;1.45661e+09
15;65;16;204.924;5.96991e+09;2.91323e+09
15;65;32;204.924;1.19398e+10;5.82645e+09
15;65;64;204.924;2.38796e+10;1.16529e+10
15;65;128;204.924;4.77593e+10;2.33058e+10
15;65;256;202.63;9.48446e+10;4.68067e+10
15;65;512;202.63;1.89689e+11;9.36134e+10
15;65;1024;202.63;3.79378e+11;1.87227e+11
15;70;1;194.051;3.54801e+08;1.82839e+08
15;70;2;194.051;7.09602e+08;3.65677e+08
15;70;4;194.051;1.4192e+09;7.31355e+08
15;70;8;194.051;2.83841e+09;1.46271e+09
15;70;16;194.051;5.67682e+09;2.92542e+09
15;70;32;194.051;1.13536e+10;5.85084e+09
15;70;64;194.051;2.27073e+10;1.17017e+10
15;70;128;194.051;4.54145e+10;2.34033e+10
15;70;256;194.051;9.08291e+10;4.68067e+10
15;70;512;194.051;1.81658e+11;9.36134e+10
15;70;1024;194.051;3.63316e+11;1.87227e+11
15;75;1;190.105;3.47586e+08;1.82839e+08
15;75;2;190.105;6.95171e+08;3.65677e+08
15;75;4;190.105;1.39034e+09;7.31355e+08
15;75;8;190.105;2.78068e+09;1.46271e+09
15;75;16;190.105;5.56137e+09;2.92542e+09
15;75;32;190.105;1.11227e+10;5.85084e+09
15;75;64;190.105;2.22455e+10;1.17017e+10
15;75;128;190.105;4.4491e+10;2.34033e+10
15;75;256;190.105;8.89819e+10;4.68067e+10
15;75;512;190.105;1.77964e+11;9.36134e+10
15;75;1024;190.105;3.55928e+11;1.87227e+11
15;80;1;183.381;3.35292e+08;1.82839e+08
15;80;2;187.061;6.59029e+08;3.52307e+08
15;80;4;187.061;1.31806e+09;7.04614e+08
15;80;8;187.061;2.63612e+09;1.40923e+09
15;80;16;187.061;5.27224e+09;2.81846e+09
15;80;32;187.061;1.05445e+10;5.63691e+09
15;80;64;187.061;2.10889e+10;1.12738e+10
15;80;128;187.061;4.21779e+10;2.25476e+10
15;80;256;187.061;8.43558e+10;4.50953e+10
15;80;512;187.061;1.68712e+11;9.01906e+10
15;80;1024;187.061;3.37423e+11;1.80381e+11
15;85;1;180.907;3.18674e+08;1.76153e+08
15;85;2;180.907;6.37348e+08;3.52307e+08
15;85;4;180.907;1.2747e+09;7.04614e+08
15;85;8;180.907;2.54939e+09;1.40923e+09
15;85;16;180.907;5.09878e+09;2.81846e+09
15;85;32;180.907;1.01976e+10;5.63691e+09
15;85;64;180.907;2.03951e+10;1.12738e+10
15;85;128;180.907;4.07903e+10;2.25476e+10
15;85;256;180.907;8.15805e+10;4.50953e+10
15;85;512;180.907;1.63161e+11;9.01906e+10
15;85;1024;180.907;3.26322e+11;1.80381e+11
15;90;1;178.634;3.14669e+08;1.76153e+08
15;90;2;178.634;6.29338e+08;3.52307e+08
15;90;4;178.634;1.25868e+09;7.04614e+08
15;90;8;178.634;2.51735e+09;1.40923e+09
15;90;16;179.631;5.01511e+09;2.7919e+09
15;90;32;179.631;1.00302e+10;5.5838e+09
15;90;64;179.631;2.00604e+10;1.11676e+10
15;90;128;179.631;4.01208e+10;2.23352e+10
15;90;256;179.631;8.02417e+10;4.46704e+10
15;90;512;179.631;1.60483e+11;8.93407e+10
15;90;1024;179.631;3.20967e+11;1.78681e+11
15;95;1;174.501;3.04493e+08;1.74494e+08
15;95;2;174.501;6.08986e+08;3.48987e+08
15;95;4;174.501;1.21797e+09;6.97974e+08
15;95;8;174.501;2.43594e+09;1.39595e+09
15;95;16;174.501;4.87189e+09;2.7919e+09
15;95;32;174.501;9.74377e+09;5.5838e+09
15;95;64;174.501;1.94875e+10;1.11676e+10
15;95;128;174.501;3.89751e+10;2.23352e+10
15;95;256;174.501;7.79502e+10;4.46704e+10
15;95;512;174.501;1.559e+11;8.93407e+10
15;95;1024;174.501;3.11801e+11;1.78681e+11
15;100;1;169.884;2.96437e+08;1.74494e+08
15;100;2;169.884;5.92874e+08;3.48987e+08
15;100;4;169.884;1.18575e+09;6.97974e+08
15;100;8;169.884;2.3715e+09;1.39595e+09
15;100;16;169.884;4.74299e+09;2.7919e+09
15;100;32;169.884;9.48598e+09;5.5838e+09
15;100;64;169.884;1.8972e+10;1.11676e+10
15;100;128;168.061;3.78555e+10;2.25248e+10
15;100;256;168.061;7.57109e+10;4.50497e+10
15;100;512;168.061;1.51422e+11;9.00993e+10
15;100;1024;168.061;3.02844e+11;1.80199e+11
20;5;1;1169.85;2.91902e+09;2.4952e+08
20;5;2;1169.85;5.83804e+09;4.99041e+08
20;5;4;1169.85;1.16761e+10;9.98081e+08
20;5;8;1169.85;2.33522e+10;1.99616e+09
20;5;16;1169.85;4.67043e+10;3.99233e+09
20;5;32;1169.85;9.34087e+10;7.98465e+09
20;5;64;1169.85;1.86817e+11;1.59693e+10
20;5;128;1169.85;3.73635e+11;3.19386e+10
20;5;256;1169.85;7.47269e+11;6.38772e+10
20;5;512;1169.85;1.49454e+12;1.27754e+11
20;5;1024;1169.85;2.98908e+12;2.55509e+11
20;10;1;636.027;1.58702e+09;2.4952e+08
20;10;2;636.027;3.17403e+09;4.99041e+08
20;10;4;636.027;6.34806e+09;9.98081e+08
20;10;8;636.027;1.26961e+10;1.99616e+09
20;10;16;636.027;2.53922e+10;3.99233e+09
20;10;32;614.729;5.17467e+10;8.41781e+09
20;10;64;614.729;1.03493e+11;1.68356e+10
20;10;128;614.729;2.06987e+11;3.36712e+10
20;10;256;614.729;4.13973e+11;6.73425e+10
20;10;512;614.729;8.27947e+11;1.34685e+11
20;10;1024;614.729;1.65589e+12;2.6937e+11
20;15;1;437.171;1.15001e+09;2.63057e+08
20;15;2;437.171;2.30002e+09;5.26113e+08
20;15;4;437.171;4.60003e+09;1.05223e+09
20;15;8;437.171;9.20006e+09;2.10445e+09
20;15;16;437.171;1.84001e+10;4.2089e+09
20;15;32;437.171;3.68002e+10;8.41781e+09
20;15;64;437.171;7.36005e+10;1.68356e+10
20;15;128;437.171;1.47201e+11;3.36712e+10
20;15;256;437.171;2.94402e+11;6.73425e+10
20;15;512;437.171;5.88804e+11;1.34685e+11
20;15;1024;437.171;1.17761e+12;2.6937e+11
20;20;1;348.393;9.16469e+08;2.63057e+08
20;20;2;348.393;1.83294e+09;5.26113e+08
20;20;4;354.779;3.56682e+09;1.00536e+09
20;20;8;354.779;7.13364e+09;2.01072e+09
20;20;16;354.779;1.42673e+10;4.02145e+09
20;20;32;354.779;2.85345e+10;8.0429e+09
20;20;64;354.779;5.70691e+10;1.60858e+10
20;20;128;354.779;1.14138e+11;3.21716e+10
20;20;256;354.779;2.28276e+11;6.43432e+10
20;20;512;354.779;4.56553e+11;1.28686e+11
20;20;1024;354.779;9.13105e+11;2.57373e+11
20;25;1;300.287;7.54743e+08;2.51341e+08
20;25;2;300.287;1.50949e+09;5.02681e+08
20;25;4;300.287;3.01897e+09;1.00536e+09
20;25;8;300.287;6.03794e+09;2.01072e+09
20;25;16;300.287;1.20759e+10;4.02145e+09
20;25;32;300.287;2.41518e+10;8.0429e+09
20;25;64;300.287;4.83036e+10;1.60858e+10
20;25;128;300.287;9.66071e+10;3.21716e+10
20;25;256;300.287;1.93214e+11;6.43432e+10
20;25;512;300.287;3.86428e+11;1.28686e+11
20;25;1024;286.376;7.92142e+11;2.76609e+11
20;30;1;252.293;6.8151e+08;2.70126e+08
20;30;2;252.293;1.36302e+09;5.40253e+08
20;30;4;252.293;2.72604e+09;1.08051e+09
20;30;8;252.293;5.45208e+09;2.16101e+09
20;30;16;252.293;1.09042e+10;4.32202e+09
20;30;32;252.293;2.18083e+10;8.64405e+09
20;30;64;252.293;4.36166e+10;1.72881e+10
20;30;128;252.293;8.72333e+10;3.45762e+10
20;30;256;252.293;1.74467e+11;6.91524e+10
20;30;512;252.293;3.48933e+11;1.38305e+11
20;30;1024;252.293;6.97866e+11;2.76609e+11
20;35;1;227.948;6.15748e+08;2.70126e+08
20;35;2;227.948;1.2315e+09;5.40253e+08
20;35;4;227.948;2.46299e+09;1.08051e+09
20;35;8;227.948;4.92598e+09;2.16101e+09
20;35;16;227.948;9.85197e+09;4.32202e+09
20;35;32;227.948;1.97039e+10;8.64405e+09
20;35;64;236.739;3.8454e+10;1.62432e+10
20;35;128;236.739;7.6908e+10;3.24864e+10
20;35;256;236.739;1.53816e+11;6.49727e+10
20;35;512;236.739;3.07632e+11;1.29945e+11
20;35;1024;236.739;6.15264e+11;2.59891e+11
20;40;1;220.901;5.60647e+08;2.538e+08
20;40;2;220.901;1.12129e+09;5.076e+08
20;40;4;220.901;2.24259e+09;1.0152e+09
20;40;8;220.901;4.48518e+09;2.0304e+09
20;40;16;220.901;8.97035e+09;4.0608e+09
20;40;32;220.901;1.79407e+10;8.12159e+09
20;40;64;220.901;3.58814e+10;1.62432e+10
20;40;128;220.901;7.17628e+10;3.24864e+10
20;40;256;220.901;1.43526e+11;6.49727e+10
20;40;512;220.901;2.87051e+11;1.29945e+11
20;40;1024;220.901;5.74103e+11;2.59891e+11
20;45;1;205.475;5.21495e+08;2.538e+08
20;45;2;205.475;1.04299e+09;5.076e+08
20;45;4;205.475;2.08598e+09;1.0152e+09
20;45;8;201.383;4.236e+09;2.10345e+09
20;45;16;201.383;8.472e+09;4.20691e+09
20;45;32;201.383;1.6944e+10;8.41382e+09
20;45;64;201.383;3.3888e+10;1.68276e+10
20;45;128;201.383;6.7776e+10;3.36553e+10
20;45;256;201.383;1.35552e+11;6.73105e+10
20;45;512;201.383;2.71104e+11;1.34621e+11
20;45;1024;201.383;5.42208e+11;2.69242e+11
20;50;1;189.457;4.98142e+08;2.62932e+08
20;50;2;189.457;9.96284e+08;5.25863e+08
20;50;4;189.457;1.99257e+09;1.05173e+09
20;50;8;189.457;3.98514e+09;2.10345e+09
20;50;16;189.457;7.97027e+09;4.20691e+09
20;50;32;189.457;1.59405e+10;8.41382e+09
20;50;64;189.457;3.18811e+10;1.68276e+10
20;50;128;189.457;6.37622e+10;3.36553e+10
20;50;256;189.457;1.27524e+11;6.73105e+10
20;50;512;189.457;2.55049e+11;1.34621e+11
20;50;1024;192.518;5.07604e+11;2.63665e+11
20;55;1;182.486;4.69875e+08;2.57486e+08
20;55;2;182.486;9.3975e+08;5.14971e+08
20;55;4;182.486;1.8795e+09;1.02994e+09
20;55;8;182.486;3.759e+09;2.05988e+09
20;55;16;182.486;7.518e+09;4.11977e+09
20;55;32;182.486;1.5036e+10;8.23954e+09
20;55;64;182.486;3.0072e+10;1.64791e+10
20;55;128;182.486;6.0144e+10;3.29582e+10
20;55;256;182.486;1.20288e+11;6.59163e+10
20;55;512;182.486;2.40576e+11;1.31833e+11
20;55;1024;182.486;4.81152e+11;2.63665e+11
20;60;1;176.451;4.54335e+08;2.57486e+08
20;60;2;176.451;9.08671e+08;5.14971e+08
20;60;4;176.451;1.81734e+09;1.02994e+09
20;60;8;176.451;3.63468e+09;2.05988e+09
20;60;16;176.451;7.26937e+09;4.11977e+09
20;60;32;176.451;1.45387e+10;8.23954e+09
20;60;64;176.451;2.90775e+10;1.64791e+10
20;60;128;173.597;5.8338e+10;3.36053e+10
20;60;256;173.597;1.16676e+11;6.72107e+10
20;60;512;173.597;2.33352e+11;1.34421e+11
20;60;1024;173.597;4.66704e+11;2.68843e+11
20;65;1;171.077;4.49149e+08;2.62542e+08
20;65;2;171.077;8.98299e+08;5.25083e+08
20;65;4;171.077;1.7966e+09;1.05017e+09
20;65;8;171.077;3.59319e+09;2.10033e+09
20;65;16;171.077;7.18639e+09;4.20067e+09
20;65;32;171.077;1.43728e+10;8.40133e+09
20;65;64;171.077;2.87456e+10;1.68027e+10
20;65;128;171.077;5.74911e+10;3.36053e+10
20;65;256;171.077;1.14982e+11;6.72107e+10
20;65;512;171.077;2.29964e+11;1.34421e+11
20;65;1024;171.077;4.59929e+11;2.68843e+11
20;70;1;164.741;4.32513e+08;2.62542e+08
20;70;2;164.741;8.65027e+08;5.25083e+08
20;70;4;164.741;1.73005e+09;1.05017e+09
20;70;8;164.741;3.46011e+09;2.10033e+09
20;70;16;167.357;6.70914e+09;4.00888e+09
20;70;32;167.357;1.34183e+10;8.01777e+09
20;70;64;167.357;2.68366e+10;1.60355e+10
20;70;128;167.357;5.36731e+10;3.20711e+10
20;70;256;167.357;1.07346e+11;6.41421e+10
20;70;512;167.357;2.14692e+11;1.28284e+11
20;70;1024;167.357;4.29385e+11;2.56569e+11
20;75;1;164.311;4.1169e+08;2.50555e+08
20;75;2;164.311;8.23381e+08;5.01111e+08
20;75;4;164.311;1.64676e+09;1.00222e+09
20;75;8;164.311;3.29352e+09;2.00444e+09
20;75;16;164.311;6.58705e+09;4.00888e+09
20;75;32;164.311;1.31741e+10;8.01777e+09
20;75;64;164.311;2.63482e+10;1.60355e+10
20;75;128;164.311;5.26964e+10;3.20711e+10
20;75;256;164.311;1.05393e+11;6.41421e+10
20;75;512;164.311;2.10785e+11;1.28284e+11
20;75;1024;164.311;4.21571e+11;2.56569e+11
20;80;1;159.805;4.00401e+08;2.50555e+08
20;80;2;157.379;8.43321e+08;5.35853e+08
20;80;4;157.379;1.68664e+09;1.07171e+09
20;80;8;157.379;3.37328e+09;2.14341e+09
20;80;16;157.379;6.74657e+09;4.28682e+09
20;80;32;157.379;1.34931e+10;8.57365e+09
20;80;64;157.379;2.69863e+10;1.71473e+10
20;80;128;157.379;5.39725e+10;3.42946e+10
20;80;256;157.379;1.07945e+11;6.85892e+10
20;80;512;157.379;2.1589e+11;1.37178e+11
20;80;1024;157.379;4.3178e+11;2.74357e+11
20;85;1;152.966;4.09837e+08;2.67927e+08
20;85;2;152.966;8.19674e+08;5.35853e+08
20;85;4;152.966;1.63935e+09;1.07171e+09
20;85;8;152.966;3.2787e+09;2.14341e+09
20;85;16;152.966;6.55739e+09;4.28682e+09
20;85;32;152.966;1.31148e+10;8.57365e+09
20;85;64;152.966;2.62296e+10;1.71473e+10
20;85;128;152.966;5.24591e+10;3.42946e+10
20;85;256;152.966;1.04918e+11;6.85892e+10
20;85;512;152.83;2.06789e+11;1.35307e+11
20;85;1024;152.83;4.13578e+11;2.70613e+11
20;90;1;151.949;4.01557e+08;2.64271e+08
20;90;2;151.949;8.03115e+08;5.28542e+08
20;90;4;151.949;1.60623e+09;1.05708e+09
20;90;8;151.949;3.21246e+09;2.11417e+09
20;90;16;151.949;6.42492e+09;4.22833e+09
20;90;32;151.949;1.28498e+10;8.45666e+09
20;90;64;151.949;2.56997e+10;1.69133e+10
20;90;128;151.949;5.13994e+10;3.38267e+10
20;90;256;151.949;1.02799e+11;6.76533e+10
20;90;512;151.949;2.05597e+11;1.35307e+11
20;90;1024;151.949;4.11195e+11;2.70613e+11
20;95;1;148.282;3.91865e+08;2.64271e+08
20;95;2;148.282;7.8373e+08;5.28542e+08
20;95;4;148.282;1.56746e+09;1.05708e+09
20;95;8;148.282;3.13492e+09;2.11417e+09
20;95;16;148.282;6.26984e+09;4.22833e+09
20;95;32;148.282;1.25397e+10;8.45666e+09
20;95;64;146.955;2.57312e+10;1.75096e+10
20;95;128;146.955;5.14625e+10;3.50192e+10
20;95;256;146.955;1.02925e+11;7.00384e+10
20;95;512;146.955;2.0585e+11;1.40077e+11
20;95;1024;146.955;4.117e+11;2.80153e+11
20;100;1;144.46;3.95224e+08;2.73587e+08
20;100;2;144.46;7.90448e+08;5.47175e+08
20;100;4;144.46;1.5809e+09;1.09435e+09
20;100;8;144.46;3.16179e+09;2.1887e+09
20;100;16;144.46;6.32359e+09;4.3774e+09
20;100;32;144.46;1.26472e+10;8.7548e+09
20;100;64;144.46;2.52944e+10;1.75096e+10
20;100;128;144.46;5.05887e+10;3.50192e+10
20;100;256;144.46;1.01177e+11;7.00384e+10
20;100;512;144.46;2.02355e+11;1.40077e+11
20;100;1024;144.46;4.0471e+11;2.80153e+11
25;5;1;825.386;3.05983e+09;3.70716e+08
25;5;2;825.386;6.11967e+09;7.41431e+08
25;5;4;824.795;1.23943e+10;1.50271e+09
25;5;8;824.795;2.47885e+10;3.00541e+09
25;5;16;824.795;4.9577e+10;6.01083e+09
25;5;32;824.795;9.9154e+10;1.20217e+10
25;5;64;824.795;1.98308e+11;2.40433e+10
25;5;128;824.795;3.96616e+11;4.80866e+10
25;5;256;824.795;7.93232e+11;9.61732e+10
25;5;512;824.795;1.58646e+12;1.92346e+11
25;5;1024;824.795;3.17293e+12;3.84693e+11
25;10;1;474.129;1.78119e+09;3.75677e+08
25;10;2;474.129;3.56238e+09;7.51353e+08
25;10;4;474.129;7.12477e+09;1.50271e+09
25;10;8;474.129;1.42495e+10;3.00541e+09
25;10;16;474.129;2.84991e+10;6.01083e+09
25;10;32;474.129;5.69981e+10;1.20217e+10
25;10;64;492.611;1.11647e+11;2.26644e+10
25;10;128;492.611;2.23295e+11;4.53288e+10
25;10;256;492.611;4.4659e+11;9.06576e+10
25;10;512;492.611;8.9318e+11;1.81315e+11
25;10;1024;492.611;1.78636e+12;3.6263e+11
25;15;1;355.767;1.25988e+09;3.54131e+08
25;15;2;355.767;2.51977e+09;7.08263e+08
25;15;4;355.767;5.03953e+09;1.41653e+09
25;15;8;355.767;1.00791e+10;2.83305e+09
25;15;16;355.767;2.01581e+10;5.6661e+09
25;15;32;355.767;4.03163e+10;1.13322e+10
25;15;64;355.767;8.06326e+10;2.26644e+10
25;15;128;355.767;1.61265e+11;4.53288e+10
25;15;256;355.767;3.2253e+11;9.06576e+10
25;15;512;355.767;6.4506e+11;1.81315e+11
25;15;1024;355.678;1.28634e+12;3.61657e+11
25;20;1;287.281;1.01462e+09;3.53181e+08
25;20;2;287.281;2.02924e+09;7.06362e+08
25;20;4;287.281;4.05849e+09;1.41272e+09
25;20;8;287.281;8.11697e+09;2.82545e+09
25;20;16;287.281;1.62339e+10;5.6509e+09
25;20;32;287.281;3.24679e+10;1.13018e+10
25;20;64;287.281;6.49358e+10;2.26036e+10
25;20;128;287.281;1.29872e+11;4.52072e+10
25;20;256;287.281;2.59743e+11;9.04143e+10
25;20;512;287.281;5.19486e+11;1.80829e+11
25;20;1024;287.281;1.03897e+12;3.61657e+11
25;25;1;246.242;8.69681e+08;3.53181e+08
25;25;2;246.242;1.73936e+09;7.06362e+08
25;25;4;246.242;3.47873e+09;1.41272e+09
25;25;8;240.229;7.11809e+09;2.96304e+09
25;25;16;240.229;1.42362e+10;5.92609e+09
25;25;32;240.229;2.84723e+10;1.18522e+10
25;25;64;240.229;5.69447e+10;2.37044e+10
25;25;128;240.229;1.13889e+11;4.74087e+10
25;25;256;240.229;2.27779e+11;9.48174e+10
25;25;512;240.229;4.55558e+11;1.89635e+11
25;25;1024;240.229;9.11115e+11;3.7927e+11
25;30;1;213.891;7.9221e+08;3.70381e+08
25;30;2;213.891;1.58442e+09;7.40761e+08
25;30;4;213.891;3.16884e+09;1.48152e+09
25;30;8;213.891;6.33768e+09;2.96304e+09
25;30;16;213.891;1.26754e+10;5.92609e+09
25;30;32;213.891;2.53507e+10;1.18522e+10
25;30;64;213.891;5.07015e+10;2.37044e+10
25;30;128;218.67;9.74868e+10;4.45817e+10
25;30;256;218.67;1.94974e+11;8.91634e+10
25;30;512;218.67;3.89947e+11;1.78327e+11
25;30;1024;218.67;7.79895e+11;3.56653e+11
25;35;1;199.135;6.93578e+08;3.48294e+08
25;35;2;199.135;1.38716e+09;6.96589e+08
25;35;4;199.135;2.77431e+09;1.39318e+09
25;35;8;199.135;5.54862e+09;2.78636e+09
25;35;16;199.135;1.10972e+10;5.57271e+09
25;35;32;199.135;2.21945e+10;1.11454e+10
25;35;64;199.135;4.4389e+10;2.22908e+10
25;35;128;199.135;8.87779e+10;4.45817e+10
25;35;256;199.135;1.77556e+11;8.91634e+10
25;35;512;199.135;3.55112e+11;1.78327e+11
25;35;1024;199.135;7.10223e+11;3.56653e+11
25;40;1;188.717;6.6808e+08;3.54012e+08
25;40;2;188.717;1.33616e+09;7.08024e+08
25;40;4;188.717;2.67232e+09;1.41605e+09
25;40;8;188.717;5.34464e+09;2.8321e+09
25;40;16;188.717;1.06893e+10;5.66419e+09
25;40;32;188.717;2.13786e+10;1.13284e+10
25;40;64;188.717;4.27571e+10;2.26568e+10
25;40;128;188.717;8.55143e+10;4.53135e+10
25;40;256;188.717;1.71029e+11;9.06271e+10
25;40;512;188.717;3.42057e+11;1.81254e+11
25;40;1024;188.717;6.84114e+11;3.62508e+11
25;45;1;176.867;6.26132e+08;3.54012e+08
25;45;2;176.867;1.25226e+09;7.08024e+08
25;45;4;176.867;2.50453e+09;1.41605e+09
25;45;8;176.867;5.00906e+09;2.8321e+09
25;45;16;177.271;9.99601e+09;5.63881e+09
25;45;32;177.271;1.9992e+10;1.12776e+10
25;45;64;177.271;3.9984e+10;2.25553e+10
25;45;128;177.271;7.99681e+10;4.51105e+10
25;45;256;177.271;1.59936e+11;9.0221e+10
25;45;512;177.271;3.19872e+11;1.80442e+11
25;45;1024;177.271;6.39745e+11;3.60884e+11
25;50;1;167.738;5.91151e+08;3.52426e+08
25;50;2;167.738;1.1823e+09;7.04852e+08
25;50;4;167.738;2.36461e+09;1.4097e+09
25;50;8;167.738;4.72921e+09;2.81941e+09
25;50;16;167.738;9.45842e+09;5.63881e+09
25;50;32;167.738;1.89168e+10;1.12776e+10
25;50;64;167.738;3.78337e+10;2.25553e+10
25;50;128;167.738;7.56674e+10;4.51105e+10
25;50;256;166.874;1.50406e+11;9.01314e+10
25;50;512;166.874;3.00811e+11;1.80263e+11
25;50;1024;166.874;6.01623e+11;3.60526e+11
25;55;1;159.164;5.60379e+08;3.52076e+08
25;55;2;159.164;1.12076e+09;7.04151e+08
25;55;4;159.164;2.24152e+09;1.4083e+09
25;55;8;159.164;4.48303e+09;2.81661e+09
25;55;16;159.164;8.96606e+09;5.63321e+09
25;55;32;159.164;1.79321e+10;1.12664e+10
25;55;64;159.164;3.58642e+10;2.25328e+10
25;55;128;159.164;7.17285e+10;4.50657e+10
25;55;256;159.164;1.43457e+11;9.01314e+10
25;55;512;159.164;2.86914e+11;1.80263e+11
25;55;1024;159.164;5.73828e+11;3.60526e+11
25;60;1;154.908;5.45394e+08;3.52076e+08
25;60;2;154.186;1.10349e+09;7.15688e+08
25;60;4;154.186;2.20698e+09;1.43138e+09
25;60;8;154.186;4.41396e+09;2.86275e+09
25;60;16;154.186;8.82792e+09;5.7255e+09
25;60;32;154.186;1.76558e+10;1.1451e+10
25;60;64;154.186;3.53117e+10;2.2902e+10
25;60;128;154.186;7.06234e+10;4.5804e+10
25;60;256;154.186;1.41247e+11;9.1608e+10
25;60;512;154.186;2.82493e+11;1.83216e+11
25;60;1024;154.186;5.64987e+11;3.66432e+11
25;65;1;148.639;5.31895e+08;3.57844e+08
25;65;2;148.639;1.06379e+09;7.15688e+08
25;65;4;148.639;2.12758e+09;1.43138e+09
25;65;8;148.639;4.25516e+09;2.86275e+09
25;65;16;148.639;8.51032e+09;5.7255e+09
25;65;32;150.615;1.6639e+10;1.10474e+10
25;65;64;150.615;3.3278e+10;2.20948e+10
25;65;128;150.615;6.6556e+10;4.41897e+10
25;65;256;150.615;1.33112e+11;8.83793e+10
25;65;512;150.615;2.66224e+11;1.76759e+11
25;65;1024;150.615;5.32448e+11;3.53517e+11
25;70;1;145.715;5.03055e+08;3.45232e+08
25;70;2;145.715;1.00611e+09;6.90464e+08
25;70;4;145.715;2.01222e+09;1.38093e+09
25;70;8;145.715;4.02444e+09;2.76185e+09
25;70;16;145.715;8.04888e+09;5.52371e+09
25;70;32;145.715;1.60978e+10;1.10474e+10
25;70;64;145.715;3.21955e+10;2.20948e+10
25;70;128;145.715;6.43911e+10;4.41897e+10
25;70;256;145.715;1.28782e+11;8.83793e+10
25;70;512;145.561;2.60978e+11;1.79292e+11
25;70;1024;145.561;5.21957e+11;3.58584e+11
25;75;1;143.195;5.01441e+08;3.5018e+08
25;75;2;143.195;1.00288e+09;7.00359e+08
25;75;4;143.195;2.00576e+09;1.40072e+09
25;75;8;143.195;4.01153e+09;2.80144e+09
25;75;16;143.195;8.02306e+09;5.60287e+09
25;75;32;143.195;1.60461e+10;1.12057e+10
25;75;64;143.195;3.20922e+10;2.24115e+10
25;75;128;143.195;6.41845e+10;4.4823e+10
25;75;256;143.195;1.28369e+11;8.9646e+10
25;75;512;143.195;2.56738e+11;1.79292e+11
25;75;1024;143.195;5.13476e+11;3.58584e+11
25;80;1;139.75;4.89375e+08;3.5018e+08
25;80;2;139.75;9.7875e+08;7.00359e+08
25;80;4;139.268;1.96385e+09;1.41012e+09
25;80;8;139.268;3.9277e+09;2.82024e+09
25;80;16;139.268;7.85539e+09;5.64047e+09
25;80;32;139.268;1.57108e+10;1.12809e+10
25;80;64;139.268;3.14216e+10;2.25619e+10
25;80;128;139.268;6.28432e+10;4.51238e+10
25;80;256;139.268;1.25686e+11;9.02475e+10
25;80;512;139.268;2.51373e+11;1.80495e+11
25;80;1024;139.268;5.02745e+11;3.6099e+11
25;85;1;135.921;4.79162e+08;3.52529e+08
25;85;2;135.921;9.58323e+08;7.05059e+08
25;85;4;135.921;1.91665e+09;1.41012e+09
25;85;8;135.921;3.83329e+09;2.82024e+09
25;85;16;135.921;7.66659e+09;5.64047e+09
25;85;32;135.921;1.53332e+10;1.12809e+10
25;85;64;136.201;3.06221e+10;2.2483e+10
25;85;128;136.201;6.12442e+10;4.4966e+10
